1609327076.7068424
1.8813905751822366,0
1.8791985973281347,0
1.8724385038539073,0
1.8697994110347447,0
1.8677774729531385,0
1.8640978223349922,0
1.8605248456959576,0
1.8571616448091957,0
1.8505575661025946,0
1.847841010040845,0
1.8407293261347457,0
1.8335233921710474,0
1.828180816290986,0
1.822685227038308,0
1.812110455608217,0
1.8082807266229812,0
1.8026824979403542,0
1.7979079537340217,0
1.7827311023606573,0
1.7744437711578374,0
1.768085398563851,0
1.7594201637341724,0
1.749856687990007,0
1.7411742662349605,0
1.7355905366338331,0
1.7304945140037187,0
1.7230608957825644,0
1.7154003949402956,0
1.7051754938087496,0
1.69021579098041,0
1.6816377370240667,0
1.6715363990233647,0
1.6667273877358115,0
1.659015930013112,0
1.6544607978490595,0
1.6316873171447457,0
1.6275152300329072,0
1.6199471583791756,0
1.6170473850369338,0
1.6076174656566344,0
1.5978378990755648,0
1.583557753762559,0
1.5732028285955537,0
1.5626330764498106,0
1.556219530819278,0
1.5461179354408785,0
1.5425094493872327,0
1.5323671531355403,0
1.5215574037016761,0
1.5112130627395897,0
1.504993271452342,0
1.4935489171161205,0
1.4885382005193402,0
1.4783968238773355,0
1.4682639437040559,0
1.4673868480291192,0
1.4532511903950518,0
1.445824981782346,0
1.4424528862382109,0
1.4381821834815252,0
1.4292057138043934,0
1.4238754770298767,0
1.3962978110051358,0
1.3975033608066345,0
1.393147810349453,0
1.3902048750640517,0
1.3821580470097254,0
1.3802129162348793,0
1.3796720437704868,0
1.3826915126375745,0
1.3778886734345932,0
1.3723656466146565,0
1.3586445429189429,0
1.3112407533771488,0
1.2996349241876723,0
1.2763466567745043,0
1.255690947487424,0
1.2461383644346886,0
1.2296209738753905,0
1.213013854805808,0
1.213493622483966,0
1.1792335228844313,0
1.1535561637223708,0
1.1606793369670323,0
1.14649394203528,0
1.1280619431428354,0
1.0961473800882253,0
1.0129987186970482,0
1.0035039660555929,0
1.022892254482418,0
1.0259360322208757,0
1.0329883970188005,0
1.043155391084159,0
1.0259492743020517,0
1.0323941274711155,0
1.0592126605035797,0
0.9742726473298519,0
0.9727108876528231,0
0.9897137185821339,0
1.0255600489996082,0
1.03050097445513,0
1.0420288890453155,0
1.0582052275848295,0
1.0696679717894706,0
1.0656888171407417,0
1.080825002166051,0
1.0838722974131503,0
1.1096617553821972,0
1.1342619977535395,0
1.1596234575650195,0
1.1485927361983739,0
1.1638641527906044,0
1.1917557650346329,0
1.2141277872983258,0
1.2274871954944995,0
1.2371932325219408,0
1.2512394404291738,0
1.260499037841932,0
1.2398260144416036,0
1.1524458054264755,0
1.1636630551263503,0
1.1885836584423644,0
1.1760722283738319,0
1.15757190945054,0
1.0568775822045302,0
1.056009336227189,0
1.0606218487149635,0
1.0723052822673411,0
1.0599776061974004,1
1.0739209471032072,1
1.0668193571053923,1
1.0799043617193915,1
1.0945857680354258,1
1.1021146704101588,1
1.127236221890675,1
1.1172890489410834,1
1.1678756345153531,2
1.177664773965458,2
1.17161151871849,2
1.1613607762476328,2
1.1621210541235558,2
1.1891086712281225,2
1.1985943925177256,2
1.1835254152874097,2
1.209337526379237,2
1.1970527319650262,2
1.2139657571629965,2
1.1960598379669316,2
1.2119519472009816,3
1.2477704794459832,3
1.2825239543588078,3
1.2635495560900454,3
1.2503715199462966,3
1.2555995032084843,3
1.2686502815746759,3
1.3294400266453987,3
1.3294393173497647,3
1.3317205104194207,3
1.3452897195859062,3
1.3483825490420507,3
1.3396280669342493,3
1.375487939488603,3
1.3489701517640411,3
1.330816832957826,3
1.312244254662618,3
1.3262910639983154,3
1.308612246207868,3
1.1893238221459654,3
1.2010541983431329,3
1.1957187315373843,3
1.1761207427241827,4
1.1976742281608772,4
1.1837196034572752,4
1.1848435714408165,4
1.17159562128395,4
1.1708659413147264,4
1.234783166859642,4
1.2288342948270323,4
1.2129549132756345,4
1.2435099845150284,4
1.2465436962665986,4
1.2070140487023948,5
1.198106234255046,5
1.1955623407352864,5
1.1882825719806542,5
1.2109037110261733,5
1.1355016287621602,5
1.1551285484735603,5
1.1762636619383973,5
1.1839775462858695,5
1.1771658303818102,5
1.1738843818846343,6
1.1505552470499516,6
1.1334368316190262,6
1.1402782171014094,6
1.1287340213991184,6
1.1248766828019434,6
1.112773537793181,6
1.1670843636862203,6
1.1787968796978443,6
1.198801016709675,6
1.2480440370271657,6
1.241954255890114,7
1.2308647458847557,7
1.226688928749087,7
1.2366579322907185,7
1.2446035597719658,7
1.2557824835298455,7
1.1632787030332656,7
1.117837601181222,7
1.017672155208884,7
1.0486156041845258,7
1.0732917875463246,7
1.0970101835390027,8
1.096222458537293,8
1.1169917614731752,8
1.0638839810275134,8
1.0665985176890955,8
1.0752663635076762,8
1.0814622977569812,8
1.065484381610254,8
1.067031086502231,8
1.0649817722416228,8
1.0892617915464846,9
1.1058869258809736,9
1.117650587157561,9
1.120511735607735,9
1.150825468412957,9
1.1864477367176172,9
1.172205920188957,9
1.1722112982004145,9
1.1699078059655996,9
1.1968265341784732,9
1.2134190563737306,9
1.2222494418635041,9
1.2140609934796658,10
1.2460465582649944,10
1.2309286190780317,10
1.2149210948859566,10
1.1985137608327667,10
1.2250591543315603,10
1.1427828603005572,10
1.1317257754962837,10
1.1529387331356562,10
1.159492975706443,10
1.184165065049512,10
1.2098884840987338,10
1.1341989470706637,10
1.1432454925357634,10
1.166015373047351,11
1.1854137055456768,11
1.179584718630641,11
1.222250812788466,11
1.254577938932551,11
1.285177278484993,11
1.3052717734796495,11
1.2809797263510492,11
1.288956320757933,11
1.2828648681672576,11
1.2923004252534298,12
1.2745496366860627,12
1.2604001238888003,12
1.2578097443575216,12
1.2647230256516628,12
1.3017912485479783,12
1.2065475198010949,12
1.204006903876321,12
1.2068927269617167,12
1.195734667369532,12
1.1955242662419516,12
1.219570875375712,12
1.228783527774846,13
1.2249319580249476,13
1.2330108060752107,13
1.2393744386193273,13
1.2228074331604655,13
1.2266715633045884,13
1.2281443674392787,13
1.2759483872082091,13
1.235587393031616,13
1.1412122069281065,13
1.1430186677298686,13
1.191756390521244,13
1.183897070347124,13
1.186629910649631,14
1.2169363388196892,14
1.2013586927920237,14
1.2276737639384168,14
1.2334317314022722,14
1.2172825756680672,14
1.2088667973777976,14
1.2398399063809091,14
1.2496147381428384,14
1.1644069364600822,15
1.0868102644201671,15
1.1336867719012227,15
1.1203798022475508,15
1.1534440213986061,15
1.183876097205696,15
1.1885116382600558,15
1.171319226460001,15
1.1664680803533876,15
1.1663057688554952,15
1.1814153736295316,16
1.1528441787573036,16
1.1355116761147626,16
1.1321300213986598,16
1.1425631068668656,16
1.1820046150409473,16
1.1844696977535902,16
1.1904832302081625,16
1.1623866605301323,16
1.1747043541495656,16
1.231381498685646,17
1.24186676730808,17
1.2180675037651483,17
1.2283580428503507,17
1.2402945866211632,17
1.264459474181533,17
1.1627125442781965,17
1.16204333519099,17
1.171954724159566,17
1.1646619681619839,17
1.0746907693499999,18
0.9879284478291839,18
0.9995307509131316,18
1.0733685435903,18
1.0858180156410426,18
1.1141127978315315,18
1.1087578523837416,18
1.1641309526900452,18
1.055890263798886,18
0.9741258183767492,18
0.9804143385053966,19
1.0026891148720534,19
0.9917977639820205,19
1.0013584789799135,19
1.0103508208454761,19
1.0063668458525525,19
1.0207471699876844,19
1.023877021136946,19
1.0283249867916326,19
1.0539186273228862,19
1.0450094226171767,20
1.1091750471733577,20
1.1003418254883797,20
1.1045257131279131,20
1.1109310509612793,20
1.1280408132217756,20
1.1456240122507104,20
1.1499304173690794,20
1.170070895661325,20
1.1620965425297798,20
1.1706152357336668,20
1.1780015866309481,20
